# q=  0.12625870E-03  0.12625870E-03  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
     156     -0.23553640E-04     -0.23558547E-04     -0.10685235E-03     -0.32809171E-02
     157     -0.23553784E-04     -0.23558547E-04     -0.10904770E-03     -0.32809171E-02
     158     -0.23553918E-04     -0.23558547E-04     -0.11178219E-03     -0.32809171E-02
     159     -0.23554055E-04     -0.23558547E-04     -0.11470128E-03     -0.32809171E-02
     160     -0.23554184E-04     -0.23558547E-04     -0.11747946E-03     -0.32809171E-02
     161     -0.23554315E-04     -0.23558547E-04     -0.12099783E-03     -0.32809171E-02
     162     -0.23554434E-04     -0.23558547E-04     -0.12485909E-03     -0.32809171E-02
     163     -0.23554543E-04     -0.23558547E-04     -0.12908280E-03     -0.32809171E-02
     164     -0.23554630E-04     -0.23558547E-04     -0.13297747E-03     -0.32809171E-02
     165     -0.23554723E-04     -0.23558547E-04     -0.13811710E-03     -0.32809171E-02
     166     -0.23554803E-04     -0.23558547E-04     -0.14266587E-03     -0.32809171E-02
     167     -0.23554881E-04     -0.23558547E-04     -0.14806599E-03     -0.32809171E-02
     168     -0.23554948E-04     -0.23558547E-04     -0.15362764E-03     -0.32809171E-02
     169     -0.23555019E-04     -0.23558547E-04     -0.16077272E-03     -0.32809171E-02
     170     -0.23555079E-04     -0.23558547E-04     -0.16722435E-03     -0.32809171E-02
     171     -0.23555130E-04     -0.23558547E-04     -0.17422314E-03     -0.32809171E-02
     172     -0.23555174E-04     -0.23558547E-04     -0.18255858E-03     -0.32809171E-02
     173     -0.23555215E-04     -0.23558547E-04     -0.19104296E-03     -0.32809171E-02
     174     -0.23555255E-04     -0.23558547E-04     -0.20007027E-03     -0.32809171E-02
     175     -0.23555291E-04     -0.23558547E-04     -0.21008315E-03     -0.32809171E-02
     176     -0.23555322E-04     -0.23558547E-04     -0.22003518E-03     -0.32809171E-02
     177     -0.23555350E-04     -0.23558547E-04     -0.23014082E-03     -0.32809171E-02
     178     -0.23555377E-04     -0.23558547E-04     -0.24138868E-03     -0.32809171E-02
     179     -0.23555402E-04     -0.23558547E-04     -0.25346051E-03     -0.32809171E-02
     180     -0.23555424E-04     -0.23558547E-04     -0.26612451E-03     -0.32809171E-02
     181     -0.23555447E-04     -0.23558547E-04     -0.27971384E-03     -0.32809171E-02
     182     -0.23555469E-04     -0.23558547E-04     -0.29341561E-03     -0.32809171E-02
     183     -0.23555489E-04     -0.23558547E-04     -0.30679727E-03     -0.32809171E-02
     184     -0.23555505E-04     -0.23558547E-04     -0.31989203E-03     -0.32809171E-02
     185     -0.23555523E-04     -0.23558547E-04     -0.33473252E-03     -0.32809171E-02
     186     -0.23555538E-04     -0.23558547E-04     -0.34930005E-03     -0.32809171E-02
     187     -0.23555552E-04     -0.23558547E-04     -0.36396583E-03     -0.32809171E-02
     188     -0.23555566E-04     -0.23558547E-04     -0.37891828E-03     -0.32809171E-02
     189     -0.23555579E-04     -0.23558547E-04     -0.39406998E-03     -0.32809171E-02
     190     -0.23555591E-04     -0.23558547E-04     -0.41121193E-03     -0.32809171E-02
     191     -0.23555603E-04     -0.23558547E-04     -0.42971950E-03     -0.32809171E-02
     192     -0.23555614E-04     -0.23558547E-04     -0.44832275E-03     -0.32809171E-02
     193     -0.23555627E-04     -0.23558547E-04     -0.46827782E-03     -0.32809171E-02
     194     -0.23555638E-04     -0.23558547E-04     -0.48755371E-03     -0.32809171E-02
     195     -0.23555648E-04     -0.23558547E-04     -0.50553523E-03     -0.32809171E-02
     196     -0.23555660E-04     -0.23558547E-04     -0.52587934E-03     -0.32809171E-02
 
