# q=  0.10000000E-02  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
      16     -0.85066426E-03     -0.88311988E-03     -0.30731760E-04     -0.32480880E-02
      17     -0.85273275E-03     -0.88311988E-03     -0.31442759E-04     -0.32480880E-02
      18     -0.85484596E-03     -0.88311988E-03     -0.32593170E-04     -0.32480880E-02
      19     -0.85672718E-03     -0.88311988E-03     -0.33579371E-04     -0.32480880E-02
      20     -0.85844857E-03     -0.88311988E-03     -0.34837199E-04     -0.32480880E-02
      21     -0.85983817E-03     -0.88311988E-03     -0.36007108E-04     -0.32480880E-02
      22     -0.86076194E-03     -0.88311988E-03     -0.36621076E-04     -0.32480880E-02
      23     -0.86177932E-03     -0.88311988E-03     -0.37439733E-04     -0.32480880E-02
      24     -0.86293865E-03     -0.88311988E-03     -0.37996505E-04     -0.32480880E-02
      25     -0.86366859E-03     -0.88311988E-03     -0.38520245E-04     -0.32480880E-02
      26     -0.86434669E-03     -0.88311988E-03     -0.39080700E-04     -0.32480880E-02
      27     -0.86486488E-03     -0.88311988E-03     -0.39510572E-04     -0.32480880E-02
      28     -0.86551418E-03     -0.88311988E-03     -0.39978159E-04     -0.32480880E-02
      29     -0.86598624E-03     -0.88311988E-03     -0.40387613E-04     -0.32480880E-02
      30     -0.86647800E-03     -0.88311988E-03     -0.40760870E-04     -0.32480880E-02
      31     -0.86706342E-03     -0.88311988E-03     -0.41177407E-04     -0.32480880E-02
      32     -0.86773899E-03     -0.88311988E-03     -0.41537947E-04     -0.32480880E-02
      33     -0.86824209E-03     -0.88311988E-03     -0.41968711E-04     -0.32480880E-02
      34     -0.86975909E-03     -0.88311988E-03     -0.42503682E-04     -0.32480880E-02
      35     -0.87046192E-03     -0.88311988E-03     -0.42885015E-04     -0.32480880E-02
      36     -0.87175822E-03     -0.88311988E-03     -0.43414570E-04     -0.32480880E-02
      37     -0.87231821E-03     -0.88311988E-03     -0.43758892E-04     -0.32480880E-02
      38     -0.87274717E-03     -0.88311988E-03     -0.44094363E-04     -0.32480880E-02
      39     -0.87310637E-03     -0.88311988E-03     -0.44394067E-04     -0.32480880E-02
      40     -0.87336015E-03     -0.88311988E-03     -0.44685586E-04     -0.32480880E-02
      41     -0.87358722E-03     -0.88311988E-03     -0.44940745E-04     -0.32480880E-02
      42     -0.87378865E-03     -0.88311988E-03     -0.45155082E-04     -0.32480880E-02
      43     -0.87405780E-03     -0.88311988E-03     -0.45394111E-04     -0.32480880E-02
      44     -0.87423447E-03     -0.88311988E-03     -0.45698185E-04     -0.32480880E-02
      45     -0.87444413E-03     -0.88311988E-03     -0.45968798E-04     -0.32480880E-02
      46     -0.87457424E-03     -0.88311988E-03     -0.46168886E-04     -0.32480880E-02
      47     -0.87476447E-03     -0.88311988E-03     -0.46404957E-04     -0.32480880E-02
      48     -0.87493338E-03     -0.88311988E-03     -0.46673813E-04     -0.32480880E-02
      49     -0.87511208E-03     -0.88311988E-03     -0.46905289E-04     -0.32480880E-02
      50     -0.87523567E-03     -0.88311988E-03     -0.47147620E-04     -0.32480880E-02
      51     -0.87540371E-03     -0.88311988E-03     -0.47418379E-04     -0.32480880E-02
      52     -0.87557312E-03     -0.88311988E-03     -0.47721957E-04     -0.32480880E-02
      53     -0.87573620E-03     -0.88311988E-03     -0.47963264E-04     -0.32480880E-02
      54     -0.87586136E-03     -0.88311988E-03     -0.48264001E-04     -0.32480880E-02
      55     -0.87613038E-03     -0.88311988E-03     -0.48586752E-04     -0.32480880E-02
      56     -0.87632309E-03     -0.88311988E-03     -0.48925293E-04     -0.32480880E-02
      57     -0.87660040E-03     -0.88311988E-03     -0.49261739E-04     -0.32480880E-02
      58     -0.87679255E-03     -0.88311988E-03     -0.49593394E-04     -0.32480880E-02
      59     -0.87703859E-03     -0.88311988E-03     -0.49868272E-04     -0.32480880E-02
      60     -0.87729598E-03     -0.88311988E-03     -0.50219790E-04     -0.32480880E-02
      61     -0.87752947E-03     -0.88311988E-03     -0.50536984E-04     -0.32480880E-02
      62     -0.87768148E-03     -0.88311988E-03     -0.50884438E-04     -0.32480880E-02
      63     -0.87787349E-03     -0.88311988E-03     -0.51176447E-04     -0.32480880E-02
      64     -0.87798218E-03     -0.88311988E-03     -0.51412761E-04     -0.32480880E-02
      65     -0.87813049E-03     -0.88311988E-03     -0.51674610E-04     -0.32480880E-02
      66     -0.87825370E-03     -0.88311988E-03     -0.51936942E-04     -0.32480880E-02
      67     -0.87841095E-03     -0.88311988E-03     -0.52248819E-04     -0.32480880E-02
      68     -0.87852503E-03     -0.88311988E-03     -0.52496636E-04     -0.32480880E-02
      69     -0.87865391E-03     -0.88311988E-03     -0.52733277E-04     -0.32480880E-02
      70     -0.87878434E-03     -0.88311988E-03     -0.52980088E-04     -0.32480880E-02
      71     -0.87887598E-03     -0.88311988E-03     -0.53207495E-04     -0.32480880E-02
      72     -0.87900659E-03     -0.88311988E-03     -0.53473449E-04     -0.32480880E-02
      73     -0.87912182E-03     -0.88311988E-03     -0.53819484E-04     -0.32480880E-02
      74     -0.87920652E-03     -0.88311988E-03     -0.54072968E-04     -0.32480880E-02
      75     -0.87930043E-03     -0.88311988E-03     -0.54327755E-04     -0.32480880E-02
      76     -0.87937128E-03     -0.88311988E-03     -0.54558291E-04     -0.32480880E-02
      77     -0.87944737E-03     -0.88311988E-03     -0.54812707E-04     -0.32480880E-02
      78     -0.87950762E-03     -0.88311988E-03     -0.55018106E-04     -0.32480880E-02
      79     -0.87957201E-03     -0.88311988E-03     -0.55222107E-04     -0.32480880E-02
      80     -0.87963043E-03     -0.88311988E-03     -0.55413435E-04     -0.32480880E-02
      81     -0.87968824E-03     -0.88311988E-03     -0.55586132E-04     -0.32480880E-02
      82     -0.87973472E-03     -0.88311988E-03     -0.55756824E-04     -0.32480880E-02
      83     -0.87977865E-03     -0.88311988E-03     -0.55916288E-04     -0.32480880E-02
      84     -0.87982776E-03     -0.88311988E-03     -0.56071145E-04     -0.32480880E-02
      85     -0.87987803E-03     -0.88311988E-03     -0.56249825E-04     -0.32480880E-02
      86     -0.87993503E-03     -0.88311988E-03     -0.56403363E-04     -0.32480880E-02
      87     -0.87998202E-03     -0.88311988E-03     -0.56535408E-04     -0.32480880E-02
      88     -0.88002894E-03     -0.88311988E-03     -0.56684963E-04     -0.32480880E-02
      89     -0.88007115E-03     -0.88311988E-03     -0.56849583E-04     -0.32480880E-02
      90     -0.88011548E-03     -0.88311988E-03     -0.57053933E-04     -0.32480880E-02
      91     -0.88015272E-03     -0.88311988E-03     -0.57232656E-04     -0.32480880E-02
      92     -0.88021454E-03     -0.88311988E-03     -0.57470232E-04     -0.32480880E-02
      93     -0.88026890E-03     -0.88311988E-03     -0.57694923E-04     -0.32480880E-02
      94     -0.88030743E-03     -0.88311988E-03     -0.57909321E-04     -0.32480880E-02
      95     -0.88034691E-03     -0.88311988E-03     -0.58116121E-04     -0.32480880E-02
      96     -0.88039893E-03     -0.88311988E-03     -0.58364865E-04     -0.32480880E-02
      97     -0.88046339E-03     -0.88311988E-03     -0.58630095E-04     -0.32480880E-02
      98     -0.88050749E-03     -0.88311988E-03     -0.58840606E-04     -0.32480880E-02
      99     -0.88055225E-03     -0.88311988E-03     -0.59032247E-04     -0.32480880E-02
     100     -0.88058544E-03     -0.88311988E-03     -0.59195265E-04     -0.32480880E-02
     101     -0.88062563E-03     -0.88311988E-03     -0.59386595E-04     -0.32480880E-02
     102     -0.88066382E-03     -0.88311988E-03     -0.59611572E-04     -0.32480880E-02
     103     -0.88081606E-03     -0.88311988E-03     -0.60399331E-04     -0.32480880E-02
     104     -0.88094635E-03     -0.88311988E-03     -0.61042295E-04     -0.32480880E-02
     105     -0.88104301E-03     -0.88311988E-03     -0.61615021E-04     -0.32480880E-02
     106     -0.88115320E-03     -0.88311988E-03     -0.62204970E-04     -0.32480880E-02
     107     -0.88124025E-03     -0.88311988E-03     -0.62812045E-04     -0.32480880E-02
     108     -0.88132422E-03     -0.88311988E-03     -0.63480762E-04     -0.32480880E-02
     109     -0.88141225E-03     -0.88311988E-03     -0.64138126E-04     -0.32480880E-02
     110     -0.88148610E-03     -0.88311988E-03     -0.64801058E-04     -0.32480880E-02
     111     -0.88157118E-03     -0.88311988E-03     -0.65456369E-04     -0.32480880E-02
     112     -0.88162925E-03     -0.88311988E-03     -0.66120485E-04     -0.32480880E-02
     113     -0.88169281E-03     -0.88311988E-03     -0.66805839E-04     -0.32480880E-02
     114     -0.88175780E-03     -0.88311988E-03     -0.67589517E-04     -0.32480880E-02
     115     -0.88182658E-03     -0.88311988E-03     -0.68346967E-04     -0.32480880E-02
     116     -0.88188277E-03     -0.88311988E-03     -0.69118160E-04     -0.32480880E-02
     117     -0.88194532E-03     -0.88311988E-03     -0.70007709E-04     -0.32480880E-02
     118     -0.88200821E-03     -0.88311988E-03     -0.70899822E-04     -0.32480880E-02
     119     -0.88207857E-03     -0.88311988E-03     -0.71872004E-04     -0.32480880E-02
     120     -0.88214293E-03     -0.88311988E-03     -0.72893305E-04     -0.32480880E-02
     121     -0.88219531E-03     -0.88311988E-03     -0.73864347E-04     -0.32480880E-02
     122     -0.88223462E-03     -0.88311988E-03     -0.74670936E-04     -0.32480880E-02
     123     -0.88228127E-03     -0.88311988E-03     -0.75593597E-04     -0.32480880E-02
     124     -0.88232347E-03     -0.88311988E-03     -0.76584514E-04     -0.32480880E-02
     125     -0.88236209E-03     -0.88311988E-03     -0.77544870E-04     -0.32480880E-02
     126     -0.88239429E-03     -0.88311988E-03     -0.78476315E-04     -0.32480880E-02
     127     -0.88242861E-03     -0.88311988E-03     -0.79512644E-04     -0.32480880E-02
     128     -0.88246350E-03     -0.88311988E-03     -0.80638920E-04     -0.32480880E-02
     129     -0.88249339E-03     -0.88311988E-03     -0.81841155E-04     -0.32480880E-02
     130     -0.88252128E-03     -0.88311988E-03     -0.82917080E-04     -0.32480880E-02
     131     -0.88254708E-03     -0.88311988E-03     -0.83998764E-04     -0.32480880E-02
     132     -0.88257678E-03     -0.88311988E-03     -0.85164507E-04     -0.32480880E-02
     133     -0.88260084E-03     -0.88311988E-03     -0.86271527E-04     -0.32480880E-02
     134     -0.88262670E-03     -0.88311988E-03     -0.87561898E-04     -0.32480880E-02
     135     -0.88264668E-03     -0.88311988E-03     -0.88853406E-04     -0.32480880E-02
     136     -0.88266728E-03     -0.88311988E-03     -0.90071784E-04     -0.32480880E-02
     137     -0.88268458E-03     -0.88311988E-03     -0.91332826E-04     -0.32480880E-02
     138     -0.88270175E-03     -0.88311988E-03     -0.92680378E-04     -0.32480880E-02
     139     -0.88271607E-03     -0.88311988E-03     -0.94090508E-04     -0.32480880E-02
     140     -0.88273159E-03     -0.88311988E-03     -0.95601461E-04     -0.32480880E-02
     141     -0.88274462E-03     -0.88311988E-03     -0.97036049E-04     -0.32480880E-02
     142     -0.88275877E-03     -0.88311988E-03     -0.98603771E-04     -0.32480880E-02
     143     -0.88277057E-03     -0.88311988E-03     -0.10015221E-03     -0.32480880E-02
     144     -0.88278476E-03     -0.88311988E-03     -0.10175386E-03     -0.32480880E-02
     145     -0.88279723E-03     -0.88311988E-03     -0.10345587E-03     -0.32480880E-02
     146     -0.88281036E-03     -0.88311988E-03     -0.10521237E-03     -0.32480880E-02
     147     -0.88282222E-03     -0.88311988E-03     -0.10718802E-03     -0.32480880E-02
     148     -0.88283305E-03     -0.88311988E-03     -0.10917285E-03     -0.32480880E-02
     149     -0.88284452E-03     -0.88311988E-03     -0.11133282E-03     -0.32480880E-02
     150     -0.88285528E-03     -0.88311988E-03     -0.11360500E-03     -0.32480880E-02
     151     -0.88286482E-03     -0.88311988E-03     -0.11584605E-03     -0.32480880E-02
     152     -0.88287304E-03     -0.88311988E-03     -0.11822500E-03     -0.32480880E-02
     153     -0.88288096E-03     -0.88311988E-03     -0.12078275E-03     -0.32480880E-02
     154     -0.88288888E-03     -0.88311988E-03     -0.12353466E-03     -0.32480880E-02
     155     -0.88289582E-03     -0.88311988E-03     -0.12622038E-03     -0.32480880E-02
     156     -0.88290222E-03     -0.88311988E-03     -0.12908302E-03     -0.32480880E-02
     157     -0.88290844E-03     -0.88311988E-03     -0.13215181E-03     -0.32480880E-02
     158     -0.88291414E-03     -0.88311988E-03     -0.13534185E-03     -0.32480880E-02
     159     -0.88291990E-03     -0.88311988E-03     -0.13869450E-03     -0.32480880E-02
     160     -0.88292525E-03     -0.88311988E-03     -0.14220033E-03     -0.32480880E-02
     161     -0.88293081E-03     -0.88311988E-03     -0.14612463E-03     -0.32480880E-02
     162     -0.88293583E-03     -0.88311988E-03     -0.15012458E-03     -0.32480880E-02
     163     -0.88294044E-03     -0.88311988E-03     -0.15438796E-03     -0.32480880E-02
     164     -0.88294420E-03     -0.88311988E-03     -0.15845360E-03     -0.32480880E-02
     165     -0.88294823E-03     -0.88311988E-03     -0.16379329E-03     -0.32480880E-02
     166     -0.88295172E-03     -0.88311988E-03     -0.16901440E-03     -0.32480880E-02
     167     -0.88295513E-03     -0.88311988E-03     -0.17443242E-03     -0.32480880E-02
     168     -0.88295804E-03     -0.88311988E-03     -0.18031905E-03     -0.32480880E-02
     169     -0.88296122E-03     -0.88311988E-03     -0.18668718E-03     -0.32480880E-02
     170     -0.88296394E-03     -0.88311988E-03     -0.19301450E-03     -0.32480880E-02
     171     -0.88296626E-03     -0.88311988E-03     -0.20016567E-03     -0.32480880E-02
     172     -0.88296825E-03     -0.88311988E-03     -0.20786339E-03     -0.32480880E-02
     173     -0.88297013E-03     -0.88311988E-03     -0.21574426E-03     -0.32480880E-02
     174     -0.88297198E-03     -0.88311988E-03     -0.22407368E-03     -0.32480880E-02
     175     -0.88297362E-03     -0.88311988E-03     -0.23363278E-03     -0.32480880E-02
     176     -0.88297503E-03     -0.88311988E-03     -0.24388841E-03     -0.32480880E-02
     177     -0.88297626E-03     -0.88311988E-03     -0.25474796E-03     -0.32480880E-02
     178     -0.88297752E-03     -0.88311988E-03     -0.26600103E-03     -0.32480880E-02
     179     -0.88297865E-03     -0.88311988E-03     -0.27763870E-03     -0.32480880E-02
     180     -0.88297966E-03     -0.88311988E-03     -0.28918692E-03     -0.32480880E-02
     181     -0.88298067E-03     -0.88311988E-03     -0.30160187E-03     -0.32480880E-02
     182     -0.88298170E-03     -0.88311988E-03     -0.31471269E-03     -0.32480880E-02
     183     -0.88298256E-03     -0.88311988E-03     -0.32810567E-03     -0.32480880E-02
     184     -0.88298332E-03     -0.88311988E-03     -0.34332514E-03     -0.32480880E-02
     185     -0.88298412E-03     -0.88311988E-03     -0.35801449E-03     -0.32480880E-02
     186     -0.88298482E-03     -0.88311988E-03     -0.37288756E-03     -0.32480880E-02
     187     -0.88298543E-03     -0.88311988E-03     -0.38868451E-03     -0.32480880E-02
     188     -0.88298608E-03     -0.88311988E-03     -0.40468103E-03     -0.32480880E-02
     189     -0.88298667E-03     -0.88311988E-03     -0.42248224E-03     -0.32480880E-02
     190     -0.88298721E-03     -0.88311988E-03     -0.43936874E-03     -0.32480880E-02
     191     -0.88298771E-03     -0.88311988E-03     -0.45623497E-03     -0.32480880E-02
     192     -0.88298823E-03     -0.88311988E-03     -0.47338572E-03     -0.32480880E-02
     193     -0.88298877E-03     -0.88311988E-03     -0.49109333E-03     -0.32480880E-02
     194     -0.88298924E-03     -0.88311988E-03     -0.50922574E-03     -0.32480880E-02
     195     -0.88298969E-03     -0.88311988E-03     -0.52777579E-03     -0.32480880E-02
     196     -0.88299019E-03     -0.88311988E-03     -0.54491867E-03     -0.32480880E-02
 
# q=  0.83333333E-01  0.12500000E+00  0.00000000E+00  (qpt 47)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.67865883E-03     -0.12959301E-02     -0.52918877E-05     -0.32559498E-02
